"id","pos","name","team","matches","MV","FMV","goals","allowed","saved","penalties","scored","missed","assist","yellow","red","own","season"
2213,"C","Cassata","Genoa",22,5.66,5.66,2,0,0,0,0,0,0,9,2,0,"2019/2020"
2302,"C","Behrami","Genoa",17,5.74,5.62,0,0,0,0,0,0,0,2,1,0,"2019/2020"
2392,"C","Walace","Udinese",17,5.88,5.82,0,0,0,0,0,0,0,2,0,0,"2019/2020"
2776,"C","Younes","Napoli",4,5.88,6.5,1,0,0,0,0,0,0,1,0,0,"2019/2020"
2789,"C","Meite'","Torino",29,5.64,5.59,0,0,0,0,0,0,1,5,0,0,"2019/2020"
2835,"C","Kingsley","Bologna",1,6,6,0,0,0,0,0,0,0,0,0,0,"2019/2020"
2855,"C","Vieira","Sampdoria",26,5.65,5.46,0,0,0,0,0,0,1,11,1,0,"2019/2020"
4228,"C","Ghezzal","Fiorentina",15,5.8,5.83,1,0,0,0,0,0,0,5,0,0,"2019/2020"
4327,"C","Oliva","Cagliari",10,6.15,6.5,1,0,0,0,0,0,1,1,0,0,"2019/2020"
4404,"C","Thorsby","Sampdoria",23,5.74,5.63,1,0,0,0,0,0,1,7,1,1,"2019/2020"
4424,"C","Jony","Lazio",21,5.76,5.71,0,0,0,0,0,0,1,4,0,0,"2019/2020"
4474,"C","Haye","Lecce",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
4880,"C","Bjarnason","Brescia",13,5.65,5.62,0,0,0,0,0,0,0,1,0,0,"2019/2020"
4890,"C","Tameze","Atalanta",3,6.17,6.17,0,0,0,0,0,0,0,0,0,0,"2019/2020"
170,"C","Badelj","Fiorentina",20,5.65,5.72,1,0,0,0,0,0,0,1,1,0,"2019/2020"
235,"C","Laxalt","Milan",15,5.67,5.63,0,0,0,0,0,0,1,4,0,0,"2019/2020"
305,"C","Sturaro","Genoa",16,5.78,5.81,1,0,0,0,0,0,1,7,0,0,"2019/2020"
366,"C","Bertolacci","Sampdoria",10,5.95,5.8,0,0,0,0,0,0,0,3,0,0,"2019/2020"
2504,"C","Can","Juventus",7,5.57,5.43,0,0,0,0,0,0,0,2,0,0,"2019/2020"
2825,"C","Bourabia","Sassuolo",17,5.68,5.47,1,0,0,0,0,0,1,5,1,2,"2019/2020"
4322,"C","Paqueta'","Milan",20,5.62,5.5,0,0,0,0,0,0,1,7,0,0,"2019/2020"
4385,"C","Lazaro","Inter",6,5.83,5.83,0,0,0,0,0,0,1,2,0,0,"2019/2020"
4390,"C","Anderson D.","Lazio",3,5.83,5.67,0,0,0,0,0,0,0,1,0,0,"2019/2020"
4393,"C","Schouten","Bologna",18,5.78,5.56,0,0,0,0,0,0,0,6,1,0,"2019/2020"
4405,"C","Maroni","Sampdoria",4,5.5,5,0,0,0,1,0,1,1,0,0,0,"2019/2020"
4447,"C","Ndoj","Brescia",15,5.63,5.57,0,0,0,0,0,0,0,2,0,0,"2019/2020"
4459,"C","Rovella","Genoa",2,6,6,0,0,0,0,0,0,0,0,0,0,"2019/2020"
4501,"C","Obiang","Sassuolo",24,5.81,5.65,1,0,0,0,0,0,0,10,0,1,"2019/2020"
4515,"C","Agudelo","Fiorentina",10,5.85,5.9,1,0,0,0,0,0,0,3,1,0,"2019/2020"
4885,"C","Villar","Roma",6,5.75,5.58,0,0,0,0,0,0,0,3,0,0,"2019/2020"
4896,"C","Maldini","Milan",1,6,6,0,0,0,0,0,0,0,0,0,0,"2019/2020"
4921,"C","Askildsen","Sampdoria",3,6,6.67,1,0,0,0,0,0,0,0,1,0,"2019/2020"
81,"C","Di Gaudio","Verona",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
111,"C","Birsa","Cagliari",9,5.72,5.67,0,0,0,0,0,0,0,1,0,0,"2019/2020"
118,"C","Radovanovic","Genoa",16,5.84,5.75,0,0,0,0,0,0,0,3,0,0,"2019/2020"
148,"C","Krunic","Milan",11,5.77,5.73,0,0,0,0,0,0,1,3,0,0,"2019/2020"
264,"C","Bessa","Verona",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
299,"C","Khedira","Juventus",12,5.92,5.88,0,0,0,0,0,0,1,3,0,0,"2019/2020"
331,"C","Biglia","Milan",9,5.39,5.28,0,0,0,0,0,0,1,4,0,0,"2019/2020"
494,"C","Barreto","Sampdoria",2,5.5,5.5,0,0,0,0,0,0,0,0,0,0,"2019/2020"
589,"C","Badu","Verona",4,5.5,5.25,0,0,0,0,0,0,0,2,0,0,"2019/2020"
633,"C","Fares","SPAL",8,5.56,5.44,0,0,0,0,0,0,0,2,0,0,"2019/2020"
666,"C","Machin","Parma",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
1871,"C","Deiola","Lecce",10,5.8,6.05,1,0,0,0,0,0,1,3,0,0,"2019/2020"
1875,"C","Munari","Parma",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
1976,"C","Mazzitelli","Sassuolo",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
1982,"C","Parigini","Genoa",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
2075,"C","Cristoforo","Fiorentina",1,5.5,5.5,0,0,0,0,0,0,0,0,0,0,"2019/2020"
2106,"C","Morosini","Brescia",1,6,6,0,0,0,0,0,0,0,0,0,0,"2019/2020"
2144,"C","Coulibaly M.","Udinese",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
2157,"C","Biancu","Cagliari",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
2191,"C","Ingelsson","Udinese",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
2210,"C","Falletti","Bologna",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
2243,"C","Ciciretti","Napoli",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
2290,"C","Eysseric","Verona",6,5.75,5.58,0,0,0,0,0,0,0,2,0,0,"2019/2020"
2378,"C","Pastore","Roma",8,6.06,6.06,0,0,0,0,0,0,0,0,0,0,"2019/2020"
2389,"C","Imbula","Lecce",3,5.67,5.67,0,0,0,0,0,0,0,0,0,0,"2019/2020"
2646,"C","Sandro","Genoa",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
2726,"C","Danzi","Verona",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
2771,"C","Berisha V.","Lazio",1,6,6,0,0,0,0,0,0,0,0,0,0,"2019/2020"
2828,"C","Colombatto","Cagliari",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
2852,"C","Riccardi","Roma",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
4338,"C","Jankovic","SPAL",2,5.25,5.25,0,0,0,0,0,0,0,1,0,0,"2019/2020"
4349,"C","Nicolussi Caviglia","Juventus",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
4353,"C","Montiel","Fiorentina",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
4362,"C","Beloko","Fiorentina",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
4364,"C","Gaetano","Napoli",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
4370,"C","Portanova","Juventus",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
4376,"C","Zurkowski","Fiorentina",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
4383,"C","Zennaro","Genoa",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
4389,"C","Anderson A.","Lazio",3,5.67,5.67,0,0,0,0,0,0,0,0,0,0,"2019/2020"
4411,"C","Agoume","Inter",2,6,5.75,0,0,0,0,0,0,0,1,0,0,"2019/2020"
4450,"C","Tremolada","Brescia",1,5.5,5.5,0,0,0,0,0,0,0,0,0,0,"2019/2020"
4451,"C","Viviani M.","Brescia",5,5.6,5.6,0,0,0,0,0,0,0,0,0,0,"2019/2020"
4460,"C","Schafer","Genoa",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
4465,"C","Fagioli","Juventus",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
4490,"C","De Angelis","Torino",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
4498,"C","Henderson L.","Verona",3,6,5.83,0,0,0,0,0,0,0,1,0,0,"2019/2020"
4499,"C","Lucas Felippe","Verona",1,6,6,0,0,0,0,0,0,0,0,0,0,"2019/2020"
4506,"C","Lakti","Fiorentina",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
4868,"C","Tunjov","SPAL",5,5.6,5.6,0,0,0,0,0,0,0,0,0,0,"2019/2020"
4882,"C","Eriksson","Genoa",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
785,"A","Immobile","Lazio",37,6.57,9.49,36,0,0,15,14,1,7,8,0,0,"2019/2020"
2610,"A","Ronaldo","Juventus",33,6.56,9.33,31,0,0,13,12,1,3,3,0,0,"2019/2020"
608,"A","Zapata D.","Atalanta",28,6.54,8.66,18,0,0,1,1,0,6,1,0,0,"2019/2020"
2531,"A","Lukaku","Inter",36,6.42,8.33,23,0,0,6,6,0,1,2,0,0,"2019/2020"
2819,"A","Caputo","Sassuolo",34,6.32,8.31,21,0,0,2,2,0,6,3,0,0,"2019/2020"
2530,"A","Ibrahimovic","Milan",18,6.53,8.17,10,0,0,3,2,1,3,1,0,0,"2019/2020"
177,"A","Ilicic","Atalanta",25,6.56,8.46,15,0,0,0,0,0,4,1,1,0,"2019/2020"
507,"A","Muriel","Atalanta",31,6.32,7.98,18,0,0,7,6,1,1,1,0,0,"2019/2020"
647,"A","Dzeko","Roma",35,6.59,8.01,16,0,0,0,0,0,4,4,0,0,"2019/2020"
531,"A","Berardi","Sassuolo",31,6.5,7.85,14,0,0,3,2,1,7,6,1,0,"2019/2020"
277,"A","Icardi","Inter",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
309,"A","Dybala","Juventus",32,6.67,7.84,11,0,0,1,1,0,7,5,0,0,"2019/2020"
441,"A","Belotti","Torino",35,6.16,7.41,16,0,0,8,7,1,3,4,0,1,"2019/2020"
1874,"A","Joao Pedro","Cagliari",36,6.14,7.5,18,0,0,6,4,2,4,6,0,0,"2019/2020"
186,"A","Rebic","Milan",22,6.3,7.8,11,0,0,0,0,0,2,5,0,0,"2019/2020"
2764,"A","Martinez L.","Inter",35,6.21,7.29,14,0,0,3,2,1,3,7,1,0,"2019/2020"
2163,"A","Cornelius","Parma",23,6.2,7.83,12,0,0,0,0,0,2,1,0,0,"2019/2020"
245,"A","Pandev","Genoa",29,6.28,7.19,9,0,0,0,0,0,2,4,1,0,"2019/2020"
2832,"A","Boga","Sassuolo",33,6.15,7.21,11,0,0,0,0,0,2,0,0,0,"2019/2020"
407,"A","Gabbiadini","Sampdoria",32,6.09,7.12,11,0,0,1,1,0,1,2,0,0,"2019/2020"
410,"A","Mertens","Napoli",31,6.18,7.16,9,0,0,0,0,0,6,5,0,0,"2019/2020"
495,"A","Correa","Lazio",30,6.27,7.13,9,0,0,1,0,1,2,0,0,0,"2019/2020"
2012,"A","Milik","Napoli",26,6.1,7.27,11,0,0,0,0,0,0,5,0,0,"2019/2020"
409,"A","Insigne","Napoli",37,6.19,6.93,8,0,0,5,5,0,4,1,0,0,"2019/2020"
568,"A","Quagliarella","Sampdoria",28,6,7.04,11,0,0,7,5,2,3,2,0,0,"2019/2020"
2061,"A","Simeone","Cagliari",37,6.01,7.01,12,0,0,0,0,0,3,4,0,0,"2019/2020"
2719,"A","Barrow","Bologna",25,6.14,7.28,9,0,0,2,1,1,5,1,0,0,"2019/2020"
1939,"A","Lapadula","Lecce",24,6.1,7.27,11,0,0,2,2,0,0,8,1,0,"2019/2020"
2475,"A","Sanchez","Inter",17,6.44,7.5,4,0,0,1,1,0,8,2,1,0,"2019/2020"
408,"A","Higuain","Juventus",30,6.08,6.95,8,0,0,0,0,0,3,2,0,0,"2019/2020"
4453,"A","Torregrossa","Brescia",25,6.28,7.04,7,0,0,2,2,0,2,8,0,0,"2019/2020"
280,"A","Palacio","Bologna",34,6.09,6.72,7,0,0,0,0,0,3,5,0,0,"2019/2020"
383,"A","Petagna","SPAL",36,5.93,6.72,12,0,0,7,5,2,1,5,0,0,"2019/2020"
658,"A","Falco","Lecce",29,6.24,6.86,4,0,0,0,0,0,6,0,0,0,"2019/2020"
2284,"A","Caicedo","Lazio",28,6.09,6.86,9,0,0,1,0,1,1,7,0,0,"2019/2020"
2762,"A","Kouame'","Fiorentina",18,6.31,7.44,6,0,0,0,0,0,3,1,0,0,"2019/2020"
90,"A","Lasagna","Udinese",36,5.86,6.71,10,0,0,0,0,0,1,1,0,0,"2019/2020"
2167,"A","Orsolini","Bologna",37,5.92,6.69,8,0,0,0,0,0,6,3,0,0,"2019/2020"
4324,"A","Okaka","Udinese",33,6.03,6.67,8,0,0,0,0,0,2,10,0,0,"2019/2020"
2097,"A","Kean","Juventus",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
474,"A","Gervinho","Parma",30,5.95,6.63,7,0,0,1,0,1,4,3,0,0,"2019/2020"
4510,"A","Rafael Leao","Milan",27,6.07,6.78,6,0,0,0,0,0,1,0,0,0,"2019/2020"
505,"A","Bonazzoli","Sampdoria",18,6.22,7.19,6,0,0,0,0,0,0,1,0,0,"2019/2020"
2756,"A","Piatek","Milan",18,5.56,6.19,4,0,0,3,3,0,0,1,0,0,"2019/2020"
2175,"A","Andre' Silva","Milan",1,5.5,5,0,0,0,0,0,0,0,1,0,0,"2019/2020"
2841,"A","Vlahovic","Fiorentina",27,5.91,6.46,6,0,0,1,1,0,0,4,1,0,"2019/2020"
4500,"A","Di Carmine","Verona",21,5.95,6.88,8,0,0,2,1,1,0,3,0,0,"2019/2020"
479,"A","Sanabria","Genoa",23,6,6.8,6,0,0,0,0,0,2,3,0,0,"2019/2020"
4452,"A","Donnarumma Al.","Brescia",28,5.79,6.59,7,0,0,2,2,0,2,1,0,0,"2019/2020"
1974,"A","Schick","Roma",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
2155,"A","Cutrone","Fiorentina",18,5.94,6.64,4,0,0,0,0,0,1,1,0,0,"2019/2020"
4371,"A","Raspadori","Sassuolo",7,6.21,7.07,2,0,0,0,0,0,0,0,0,0,"2019/2020"
315,"A","Zaza","Torino",23,5.87,6.54,6,0,0,0,0,0,1,7,0,0,"2019/2020"
1958,"A","Caprari","Parma",26,5.94,6.42,5,0,0,1,1,0,0,3,1,0,"2019/2020"
311,"A","Llorente","Napoli",11,6.05,6.91,3,0,0,0,0,0,1,1,0,0,"2019/2020"
4477,"A","La Mantia","Lecce",9,5.89,6.5,2,0,0,0,0,0,0,1,0,0,"2019/2020"
4517,"A","Lozano","Napoli",24,5.92,6.4,4,0,0,0,0,0,1,3,0,0,"2019/2020"
4884,"A","Carles Perez","Roma",12,5.96,6.38,1,0,0,0,0,0,3,2,0,0,"2019/2020"
4894,"A","Haraslin","Sassuolo",9,6.06,6.44,1,0,0,0,0,0,1,1,0,0,"2019/2020"
643,"A","Defrel","Sassuolo",17,5.94,6.62,3,0,0,1,1,0,3,1,0,0,"2019/2020"
696,"A","Balotelli","Brescia",19,5.82,6.42,5,0,0,0,0,0,0,5,1,0,"2019/2020"
2038,"A","Pinamonti","Genoa",30,5.7,6.12,5,0,0,2,1,1,1,1,0,0,"2019/2020"
312,"A","Mandzukic","Juventus",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
536,"A","Politano","Napoli",22,5.93,6.27,2,0,0,0,0,0,2,1,0,0,"2019/2020"
537,"A","Sansone","Bologna",32,5.75,6.02,4,0,0,4,3,1,2,5,0,0,"2019/2020"
2195,"A","Ounas","Napoli",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
123,"A","Inglese","Parma",16,5.81,6.34,4,0,0,1,0,1,0,1,0,0,"2019/2020"
1943,"A","Nestorovski","Udinese",21,5.86,6.24,3,0,0,0,0,0,1,4,0,0,"2019/2020"
2327,"A","Stepinski","Verona",13,5.88,6.46,3,0,0,0,0,0,1,3,1,0,"2019/2020"
2826,"A","Pussetto","Udinese",10,5.95,6.2,1,0,0,0,0,0,0,1,0,0,"2019/2020"
532,"A","Falcinelli","Bologna",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
771,"A","Boateng","Fiorentina",12,5.79,5.96,1,0,0,0,0,0,0,2,0,0,"2019/2020"
2304,"A","Salcedo E.","Verona",15,6.03,6.23,1,0,0,0,0,0,0,0,0,0,"2019/2020"
4368,"A","Juwara","Bologna",3,6.5,7.33,1,0,0,0,0,0,0,1,0,0,"2019/2020"
4430,"A","Cristo","Udinese",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
652,"A","Kalinic","Roma",10,6.25,7.85,5,0,0,0,0,0,1,1,0,0,"2019/2020"
1879,"A","Farias","Lecce",18,5.89,6.11,2,0,0,0,0,0,0,2,1,0,"2019/2020"
2324,"A","Lee","Verona",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
4455,"A","Ragatzu","Cagliari",8,6,6.38,1,0,0,0,0,0,0,1,0,0,"2019/2020"
306,"A","Cerri","SPAL",15,5.73,6.07,2,0,0,0,0,0,0,2,0,0,"2019/2020"
475,"A","Iago Falque","Genoa",13,5.85,6.08,2,0,0,3,2,1,0,0,0,0,"2019/2020"
636,"A","Pazzini","Verona",9,6.28,7.61,4,0,0,3,3,0,0,0,0,0,"2019/2020"
637,"A","Siligardi","Parma",6,6.08,6.25,0,0,0,0,0,0,1,0,0,0,"2019/2020"
2773,"A","Sprocati","Parma",13,5.77,6,1,0,0,0,0,0,0,0,0,0,"2019/2020"
4381,"A","Gumus","Genoa",2,6.25,6.25,0,0,0,0,0,0,0,0,0,0,"2019/2020"
4388,"A","Adekanye","Lazio",4,6.12,6.75,1,0,0,0,0,0,0,1,0,0,"2019/2020"
4415,"A","Skov Olsen","Bologna",21,5.62,5.76,1,0,0,0,0,0,0,2,0,0,"2019/2020"
92,"A","Matos","Udinese",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
183,"A","Babacar","Lecce",24,5.67,5.71,3,0,0,2,0,2,0,4,0,0,"2019/2020"
281,"A","Puscas","Inter",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
605,"A","Perica","Udinese",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
2073,"A","Ragusa","Verona",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
2246,"A","Ceravolo","Parma",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
2317,"A","Brignola","Sassuolo",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
2842,"A","Zanimacchia","Juventus",2,6,6,0,0,0,0,0,0,0,0,0,0,"2019/2020"
4333,"A","Despodov","Cagliari",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
4413,"A","Aye'","Brescia",21,5.5,5.4,0,0,0,0,0,0,0,2,1,0,"2019/2020"
126,"A","Paloschi","Cagliari",13,5.54,5.54,0,0,0,0,0,0,0,0,0,0,"2019/2020"
533,"A","Floccari","SPAL",17,5.65,5.74,1,0,0,0,0,0,0,3,0,0,"2019/2020"
819,"A","Favilli","Genoa",15,5.7,5.57,0,0,0,0,0,0,0,4,0,0,"2019/2020"
2743,"A","Santander","Bologna",19,5.61,5.61,1,0,0,1,1,0,0,6,0,0,"2019/2020"
2839,"A","Sottil","Fiorentina",12,5.83,5.75,0,0,0,0,0,0,0,3,0,0,"2019/2020"
2868,"A","Rigoni E","Sampdoria",7,5.64,5.64,0,0,0,0,0,0,1,2,0,0,"2019/2020"
4879,"A","Skrabb","Brescia",8,5.69,5.69,0,0,0,0,0,0,0,1,0,0,"2019/2020"
247,"A","Pavoletti","Cagliari",1,5.5,5.5,0,0,0,0,0,0,0,0,0,0,"2019/2020"
380,"A","Matri","Sassuolo",3,5.67,5.33,0,0,0,0,0,0,0,1,1,0,"2019/2020"
447,"A","La Gumina","Sampdoria",3,5.67,5.67,0,0,0,0,0,0,0,0,0,0,"2019/2020"
472,"A","Destro","Genoa",9,5.67,5.61,0,0,0,0,0,0,0,2,0,0,"2019/2020"
606,"A","Thereau","Fiorentina",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
767,"A","Tupta","Verona",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
1839,"A","Edera","Torino",9,5.61,5.83,1,0,0,0,0,0,1,2,1,0,"2019/2020"
1998,"A","Pjaca","Juventus",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
2048,"A","Lo Faso","Lecce",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
2146,"A","Han","Juventus",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
2325,"A","Karamoh","Parma",11,5.64,6,1,0,0,0,0,0,1,0,0,0,"2019/2020"
2657,"A","Antonucci","Roma",2,5.75,5.5,0,0,0,0,0,0,0,1,0,0,"2019/2020"
2794,"A","Micin","Udinese",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
2805,"A","Baraye","Parma",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
2844,"A","Colidio","Inter",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
2853,"A","Moncini","SPAL",3,5.33,5.33,0,0,0,0,0,0,0,0,0,0,"2019/2020"
2873,"A","Teodorczyk","Udinese",5,5.7,5.6,0,0,0,0,0,0,0,1,0,0,"2019/2020"
4346,"A","Millico","Torino",6,5.67,5.67,0,0,0,0,0,0,0,0,0,0,"2019/2020"
4359,"A","Piccoli","Atalanta",1,5.5,5.5,0,0,0,0,0,0,0,0,0,0,"2019/2020"
4387,"A","Adorante","Parma",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
4436,"A","Cambiaghi","Atalanta",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
4463,"A","Esposito","Inter",3,5.83,6.67,1,0,0,1,1,0,0,1,0,0,"2019/2020"
4464,"A","Merola","Inter",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
4483,"A","Cangiano","Bologna",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
4489,"A","Rauti","Torino",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
4507,"A","Tutino","Verona",4,5.5,5.5,0,0,0,0,0,0,0,0,0,0,"2019/2020"
4508,"A","Bahlouli","Sampdoria",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
4527,"A","Pedro G.","Fiorentina",3,5.5,5.5,0,0,0,0,0,0,0,0,0,0,"2019/2020"
4862,"A","Diallo Am.","Atalanta",1,7,10,1,0,0,0,0,0,0,0,0,0,"2019/2020"
4865,"A","Cleonise","Genoa",2,6,6,0,0,0,0,0,0,0,2,0,0,"2019/2020"
4923,"A","Colombo","Milan",0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
4940,"A","Gagliano","Cagliari",1,7.5,11.5,1,0,0,0,0,0,1,0,0,0,"2019/2020"
350,"P","Donnarumma G.","Milan",37,6.28,5.32,0,38,1,0,0,0,0,1,0,0,"2020/2021"
453,"P","Szczesny","Juventus",30,6.22,5.38,0,32,2,0,0,0,1,0,0,0,"2020/2021"
250,"P","Handanovic","Inter",37,6.03,5.23,0,33,2,0,0,0,0,1,0,1,"2020/2021"
610,"P","Gollini","Atalanta",25,6.1,5.26,0,26,2,0,0,0,0,0,1,0,"2020/2021"
761,"P","Audero","Sampdoria",37,6.38,5.11,0,54,2,0,0,0,1,0,0,0,"2020/2021"
509,"P","Consigli","Sassuolo",37,6.38,4.93,0,56,1,0,0,0,0,1,0,0,"2020/2021"
572,"P","Meret","Napoli",22,6.2,4.89,0,29,0,0,0,0,0,0,0,0,"2020/2021"
218,"P","Perin","Genoa",32,6.25,4.83,0,44,0,0,0,0,0,1,1,0,"2020/2021"
1917,"P","Dragowski","Fiorentina",36,6.21,4.85,0,55,2,0,0,0,0,0,0,0,"2020/2021"
2178,"P","Cragno","Cagliari",34,6.37,4.79,0,53,0,0,0,0,0,1,0,0,"2020/2021"
387,"P","Reina","Lazio",29,6.12,4.69,0,41,0,0,0,0,0,1,0,0,"2020/2021"
2211,"P","Silvestri","Verona",34,6.21,4.9,0,42,0,0,0,0,0,1,0,1,"2020/2021"
2468,"P","Ospina","Napoli",16,6.09,5.34,0,12,0,0,0,0,1,2,0,0,"2020/2021"
133,"P","Skorupski","Bologna",28,6.09,4.64,0,46,2,0,0,0,0,1,0,0,"2020/2021"
2792,"P","Musso","Udinese",35,6.13,4.6,0,51,0,0,0,0,0,5,0,0,"2020/2021"
4,"P","Sportiello","Atalanta",15,6.23,5.03,0,21,1,0,0,0,0,0,0,0,"2020/2021"
2815,"P","Terracciano","Fiorentina",4,6.25,6,0,4,1,0,0,0,0,0,0,0,"2020/2021"
4419,"P","Pau Lopez","Roma",21,6.1,4.71,0,29,0,0,0,0,0,0,0,0,"2020/2021"
282,"P","Buffon","Juventus",8,6.31,6.06,0,5,1,0,0,0,0,0,0,0,"2020/2021"
1934,"P","Strakosha","Lazio",9,5.94,4.33,0,14,0,0,0,0,0,1,0,0,"2020/2021"
2814,"P","Provedel","Spezia",29,6.05,4.24,0,55,1,0,0,0,0,1,0,0,"2020/2021"
4964,"P","Vicario","Cagliari",4,6.5,5,0,6,0,0,0,0,0,0,0,0,"2020/2021"
41,"P","Mirante","Roma",13,6.15,4.85,0,19,1,0,0,0,0,2,0,0,"2020/2021"
1843,"P","Radu I.","Inter",2,6,5.5,0,1,0,0,0,0,0,0,0,0,"2020/2021"
2179,"P","Sirigu","Torino",32,6.02,4.08,0,62,0,0,0,0,0,0,0,0,"2020/2021"
2781,"P","Fuzato","Roma",5,6.4,5,0,7,0,0,0,0,0,0,0,0,"2020/2021"
4957,"P","Montipo'","Benevento",37,5.99,3.97,0,74,1,0,0,0,0,3,0,1,"2020/2021"
4996,"P","Pandur","Verona",4,6.12,4.62,0,6,0,0,0,0,0,0,0,0,"2020/2021"
159,"P","Sepe","Parma",36,6,3.89,0,76,0,0,0,0,0,0,0,0,"2020/2021"
611,"P","Rafael","Spezia",3,7,5.67,0,5,0,0,0,0,1,0,0,0,"2020/2021"
1890,"P","Festa","Crotone",1,7,6,0,1,0,0,0,0,0,0,0,0,"2020/2021"
4491,"P","Berardi A.","Verona",1,6,6,0,0,0,0,0,0,0,0,0,0,"2020/2021"
4520,"P","Letica","Sampdoria",1,6.5,6.5,0,0,0,0,0,0,0,0,0,0,"2020/2021"
5289,"P","Crespi","Crotone",1,6.5,6.5,0,0,0,0,0,0,0,0,0,0,"2020/2021"
220,"P","Ujkani","Torino",1,6,5,0,1,0,0,0,0,0,0,0,0,"2020/2021"
543,"P","Padelli","Inter",1,6,5,0,1,0,0,0,0,0,0,0,0,"2020/2021"
1889,"P","Cordaz","Crotone",36,6.17,3.62,0,91,0,0,0,0,0,1,0,0,"2020/2021"
1930,"P","Pinsoglio","Juventus",1,6,5,0,1,0,0,0,0,0,0,0,0,"2020/2021"
2170,"P","Milinkovic-Savic V.","Torino",5,5.8,4.6,0,6,0,0,0,0,0,0,0,0,"2020/2021"
5005,"P","Zoet","Spezia",7,6.07,4.29,0,12,0,0,0,0,0,1,0,0,"2020/2021"
5320,"P","Paleari","Genoa",3,6.17,5.17,0,3,0,0,0,0,0,0,0,0,"2020/2021"
3,"P","Radunovic","Atalanta",0,0,0,0,0,0,0,0,0,0,0,0,0,"2020/2021"
40,"P","Da Costa","Bologna",6,5.42,3.75,0,9,0,0,0,0,0,2,0,0,"2020/2021"
